id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,risk_profile
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|280,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 30000
Solana: 25000
Avalanche: 20000
Chainlink: 15000
Sui: 10000","[ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=25000.0), ProductRecommendation(product='Avalanche', amount=20000.0), ProductRecommendation(product='Chainlink', amount=15000.0), ProductRecommendation(product='Sui', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|277,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 35000
Ethereum: 25000
Bitcoin: 20000
Avalanche: 20000","[ProductRecommendation(product='Solana', amount=35000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Avalanche', amount=20000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|282,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40000
Ethereum: 25000
Solana: 20000
Chainlink: 15000","[ProductRecommendation(product='Bitcoin', amount=40000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Solana', amount=20000.0), ProductRecommendation(product='Chainlink', amount=15000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|283,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45000
Ethereum: 30000
Solana: 15000
Chainlink: 10000","[ProductRecommendation(product='Bitcoin', amount=45000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Chainlink', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|284,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 35000
Solana: 25000
Bitcoin: 20000
Avalanche: 12000
Sui: 8000","[ProductRecommendation(product='Ethereum', amount=35000.0), ProductRecommendation(product='Solana', amount=25000.0), ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Avalanche', amount=12000.0), ProductRecommendation(product='Sui', amount=8000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|279,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 40000 CHF
Ethereum: 30000 CHF
Dogecoin: 20000 CHF
Bitcoin: 10000 CHF","[ProductRecommendation(product='Solana', amount=40000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Dogecoin', amount=20000.0), ProductRecommendation(product='Bitcoin', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|288,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30000 CHF
Ethereum: 25000 CHF
Solana: 20000 CHF
Chainlink: 15000 CHF
Avalanche: 10000 CHF","[ProductRecommendation(product='Bitcoin', amount=30000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Solana', amount=20000.0), ProductRecommendation(product='Chainlink', amount=15000.0), ProductRecommendation(product='Avalanche', amount=10000.0)]",risk-seeking
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|10,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50 CHF
Ethereum: 30 CHF
Solana: 20 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=20.0)]",risk-seeking
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|11,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50 CHF
Ethereum: 30 CHF
Solana: 20 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=20.0)]",risk-seeking
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|12,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50 CHF
Ethereum: 30 CHF
Solana: 20 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=20.0)]",risk-seeking
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|9,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 50
Ethereum: 30
Bitcoin: 20","[ProductRecommendation(product='Solana', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Bitcoin', amount=20.0)]",risk-seeking
