id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|270,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 70000
Ethereum: 30000","[ProductRecommendation(product='Bitcoin', amount=70000.0), ProductRecommendation(product='Ethereum', amount=30000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|271,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50000 CHF
Ethereum: 30000 CHF
Solana: 20000 CHF","[ProductRecommendation(product='Bitcoin', amount=50000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|272,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60000 CHF
Ethereum: 40000 CHF","[ProductRecommendation(product='Bitcoin', amount=60000.0), ProductRecommendation(product='Ethereum', amount=40000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|273,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40000 CHF
Ethereum: 30000 CHF
Solana: 15000 CHF
Chainlink: 10000 CHF
Avalanche: 5000 CHF","[ProductRecommendation(product='Bitcoin', amount=40000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Chainlink', amount=10000.0), ProductRecommendation(product='Avalanche', amount=5000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|275,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50000 CHF
Ethereum: 30000 CHF
Solana: 20000 CHF","[ProductRecommendation(product='Bitcoin', amount=50000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|276,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60000
Ethereum: 40000","[ProductRecommendation(product='Bitcoin', amount=60000.0), ProductRecommendation(product='Ethereum', amount=40000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|274,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60000 CHF
Ethereum: 40000 CHF","[ProductRecommendation(product='Bitcoin', amount=60000.0), ProductRecommendation(product='Ethereum', amount=40000.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|278,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50000
Ethereum: 30000
Solana: 20000","[ProductRecommendation(product='Bitcoin', amount=50000.0), ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=20000.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|281,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 35000
Ethereum: 25000
Chainlink: 15000
Render: 15000
Artificial Superintelligence Alliancech.ai: 10000","[ProductRecommendation(product='Solana', amount=35000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Chainlink', amount=15000.0), ProductRecommendation(product='Render', amount=15000.0), ProductRecommendation(product='ai', amount=10000.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|280,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 30000
Solana: 25000
Avalanche: 20000
Chainlink: 15000
Sui: 10000","[ProductRecommendation(product='Ethereum', amount=30000.0), ProductRecommendation(product='Solana', amount=25000.0), ProductRecommendation(product='Avalanche', amount=20000.0), ProductRecommendation(product='Chainlink', amount=15000.0), ProductRecommendation(product='Sui', amount=10000.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|277,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 35000
Ethereum: 25000
Bitcoin: 20000
Avalanche: 20000","[ProductRecommendation(product='Solana', amount=35000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Bitcoin', amount=20000.0), ProductRecommendation(product='Avalanche', amount=20000.0)]",100'000 chf,risk-seeking
