id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|175,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15'000 CHF
Ethereum: 9'000 CHF
Solana: 6'000 CHF","[ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=6.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|171,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 8000 CHF
Solana: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='Solana', amount=4000.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|176,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12000
Ethereum: 9000
Solana: 6000
Avalanche: 3000","[ProductRecommendation(product='Bitcoin', amount=12000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=6000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|178,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 9000 CHF
Solana: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=3000.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|179,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12000 CHF
Ethereum: 8000 CHF
Solana: 5000 CHF
Chainlink: 3000 CHF
Avalanche: 2000 CHF","[ProductRecommendation(product='Bitcoin', amount=12000.0), ProductRecommendation(product='Ethereum', amount=8000.0), ProductRecommendation(product='Solana', amount=5000.0), ProductRecommendation(product='Chainlink', amount=3000.0), ProductRecommendation(product='Avalanche', amount=2000.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|grok-4.6|20260824_1054|180,tokens,budget_risk_term_environment,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 10000
Solana: 8000
Bitcoin: 5000
Chainlink: 4000
Avalanche: 3000","[ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Bitcoin', amount=5000.0), ProductRecommendation(product='Chainlink', amount=4000.0), ProductRecommendation(product='Avalanche', amount=3000.0)]",30'000 chf,risk-seeking
tokens-general-budget|grok-4.6|20260824_1054|5,tokens,budget,grok,grok-4.6,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15'000 CHF
Ethereum: 10'000 CHF
Solana: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=10.0), ProductRecommendation(product='Solana', amount=5.0)]",30'000 chf,unknown
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|53,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 9000 CHF
Solana: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=3000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|52,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 9000 CHF
USDC: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='USDC', amount=3000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|56,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 9000
Solana: 6000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='Solana', amount=6000.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_environment|grok-4.6|20260906_2152|51,tokens,budget_risk_environment,grok,grok-4.6,20260906_2152,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 20000 CHF
Bitcoin: 10000 CHF","[ProductRecommendation(product='USDC', amount=20000.0), ProductRecommendation(product='Bitcoin', amount=10000.0)]",30'000 chf,risk-averse
